record_date,farm_id,animal_id,breed,age_years,lactation_number,days_in_milk,previous_mastitis_history,vaccinated,chronic_disease_flag,latitude,longitude,environment_area,ambient_temperature_c,relative_humidity_pct,temperature_humidity_index,surface_moisture_pct,hygiene_score_0_100,ventilation_score_0_100,manure_contamination_score_0_100,teat_cleanliness_score_0_100,milking_hygiene_score_0_100,post_milking_teat_dip,milking_interval_h,feed_intake_kg_day,water_intake_l_day,environment_total_mastitis_pathogen_load_log10,S_aureus_load_log10_cfu_equiv,S_uberis_load_log10_cfu_equiv,E_coli_load_log10_cfu_equiv,K_pneumoniae_load_log10_cfu_equiv,S_agalactiae_load_log10_cfu_equiv,dominant_environment_pathogen,dominant_pathogen_relative_abundance_pct,milk_yield_kg_day,milk_scc_cells_per_ml,milk_conductivity_mS_cm,milk_pH,milk_temperature_c,milk_fat_pct,milk_protein_pct,milk_lactose_pct,cmt_score_0_3,body_temperature_c,udder_surface_temperature_c,activity_score,rumination_min_day,blood_wbc_10e9_per_l,clinical_mastitis_now,synthetic_risk_score_pct,mastitis_risk_category,mastitis_in_next_7d,mastitis_in_next_14d,days_to_synthetic_event
2026-01-06,F11,223,Murrah_buffalo,8.5,3,25,0,1,0,10.00951,78.20043,bedding,27.47,75.87,78.3,27.2,41.13,64.42,49.79,52.3,58.99,1,7.77,7.26,57.88,5.809,4.304,4.565,5.364,5.535,4.122,K_pneumoniae,53.25,7.03,124820,3.975,6.647,37.02,3.7,3.17,4.8,0,38.51,33.72,103.6,433.7,7.4,0,48.0,Moderate,0,0,21.0
2026-01-07,F11,223,Murrah_buffalo,8.5,3,26,0,1,0,10.00951,78.20043,external_road,30.48,70.84,82.17,10.18,91.91,61.99,0.0,84.08,100.0,0,7.9,7.27,54.95,4.727,4.117,4.282,4.078,3.766,3.513,S_uberis,35.94,7.24,98926,4.07,6.673,36.97,3.53,3.3,4.78,0,38.56,34.29,105.0,451.6,8.77,0,3.21,No_Risk,0,0,20.0
2026-01-08,F11,223,Murrah_buffalo,8.5,3,27,0,1,0,10.00951,78.20043,pasture,31.35,73.87,83.99,22.56,94.93,77.92,0.0,88.35,98.14,0,9.77,8.37,47.64,5.033,4.349,4.612,4.237,4.345,3.721,S_uberis,37.94,7.34,77834,3.873,6.649,37.08,3.67,3.22,4.74,1,38.55,33.92,92.3,534.8,9.42,0,8.48,No_Risk,0,0,19.0
2026-01-09,F11,223,Murrah_buffalo,8.5,3,28,0,1,0,10.00951,78.20043,bedding,29.75,77.54,82.1,42.45,55.94,83.0,29.79,56.39,76.73,1,7.25,5.8,61.98,6.138,4.385,5.504,5.887,5.388,4.167,E_coli,56.13,7.1,72470,3.882,6.668,36.98,3.79,3.09,4.76,0,38.56,33.52,99.9,476.5,7.99,0,51.95,Moderate,0,0,18.0
2026-01-10,F11,223,Murrah_buffalo,8.5,3,29,0,1,0,10.00951,78.20043,manure_area,30.29,77.71,82.98,36.65,17.14,60.15,69.04,11.78,55.39,1,7.95,7.69,55.37,6.098,4.188,4.605,5.789,5.752,4.212,E_coli,49.15,7.99,84215,3.916,6.624,36.77,4.13,3.36,4.61,0,38.33,33.86,96.6,456.3,8.92,0,69.23,Moderate,0,0,17.0
2026-01-11,F11,223,Murrah_buffalo,8.5,3,30,0,1,0,10.00951,78.20043,soil,33.74,75.11,87.92,22.26,60.46,69.58,14.27,63.39,90.3,1,7.63,6.4,55.59,5.228,4.117,4.988,4.14,4.491,4.145,S_uberis,57.5,7.03,139048,4.054,6.66,37.16,4.01,3.34,4.57,0,38.34,34.61,96.7,507.2,10.04,0,13.27,No_Risk,0,0,16.0
2026-01-12,F11,223,Murrah_buffalo,8.5,3,31,0,1,0,10.00951,78.20043,bedding,31.98,76.93,85.51,45.74,56.37,72.42,44.54,64.77,72.7,1,9.04,6.09,57.88,6.309,4.351,5.972,5.57,5.841,4.082,S_uberis,46.02,7.84,167793,3.877,6.669,36.99,3.59,3.13,4.76,0,38.58,34.48,96.3,474.7,9.05,0,58.98,Moderate,0,0,15.0
2026-01-13,F11,223,Murrah_buffalo,8.5,3,32,0,1,0,10.00951,78.20043,milking_parlor,32.68,70.16,85.37,10.23,86.2,74.15,4.85,85.17,93.83,1,6.45,8.02,67.62,4.802,4.515,3.555,3.528,3.795,4.244,S_aureus,51.53,7.7,52681,3.95,6.635,37.02,3.62,3.23,4.61,0,38.55,34.41,92.7,420.4,8.27,0,3.53,No_Risk,0,1,14.0
2026-01-14,F11,223,Murrah_buffalo,8.5,3,33,0,1,0,10.00951,78.20043,milking_parlor,32.53,71.49,85.38,5.74,80.26,73.49,15.56,94.68,94.95,1,10.48,6.58,58.58,4.64,4.042,4.082,3.648,3.725,4.033,S_uberis,27.67,7.79,53925,4.007,6.662,36.7,3.69,3.26,4.93,0,38.53,34.41,97.0,474.5,5.86,0,3.96,No_Risk,0,1,13.0
2026-01-15,F11,223,Murrah_buffalo,8.5,3,34,0,1,0,10.00951,78.20043,manure_area,35.24,89.88,93.32,49.05,32.47,46.17,65.9,21.62,64.03,1,5.46,7.05,48.79,6.518,4.665,5.028,5.522,6.447,4.111,K_pneumoniae,84.88,6.81,138427,4.246,6.648,36.9,3.52,3.25,4.89,0,38.79,34.35,103.1,485.0,8.67,0,70.18,High,0,1,12.0
2026-01-16,F11,223,Murrah_buffalo,8.5,3,35,0,1,0,10.00951,78.20043,pasture,29.75,73.95,81.55,24.62,100.0,81.43,2.35,86.3,100.0,1,8.49,8.2,49.3,5.034,3.928,4.687,3.885,4.605,3.501,S_uberis,44.93,7.58,162197,4.131,6.727,37.3,3.66,3.27,4.8,0,38.75,34.35,95.6,456.8,6.88,0,5.19,No_Risk,0,1,11.0
2026-01-17,F11,223,Murrah_buffalo,8.5,3,36,0,1,0,10.00951,78.20043,external_road,30.5,58.47,80.21,14.18,76.63,69.92,9.5,77.28,94.49,1,9.37,7.4,54.79,4.606,3.606,4.145,3.733,4.096,3.653,S_uberis,34.58,6.4,158191,4.291,6.7,37.07,3.41,3.4,4.67,2,38.54,34.7,91.6,465.9,8.18,0,5.11,No_Risk,0,1,10.0
2026-01-18,F11,223,Murrah_buffalo,8.5,3,37,0,1,0,10.00951,78.20043,milking_parlor,28.92,71.05,79.85,21.07,76.38,76.72,6.86,85.55,83.96,1,6.76,5.94,55.08,5.148,4.372,4.355,4.729,4.35,4.263,E_coli,38.11,8.15,256482,4.3,6.674,37.01,3.69,3.32,4.73,1,38.56,34.39,92.1,401.5,7.72,0,12.59,No_Risk,0,1,9.0
2026-01-19,F11,223,Murrah_buffalo,8.5,3,38,0,1,0,10.00951,78.20043,manure_area,33.14,83.69,88.6,40.99,6.2,59.53,90.57,0.0,56.33,1,8.78,6.43,52.25,6.431,4.535,4.96,5.694,6.31,4.498,K_pneumoniae,75.84,6.85,360307,4.514,6.662,37.09,3.62,3.32,4.6,1,38.61,35.05,102.6,410.0,8.27,0,85.08,High,0,1,8.0
2026-01-20,F11,223,Murrah_buffalo,8.5,3,39,0,1,0,10.00951,78.20043,external_road,29.27,68.25,79.97,3.32,64.72,59.8,10.03,59.65,75.98,1,9.52,6.35,52.28,4.471,3.672,3.919,3.839,3.784,3.555,S_uberis,28.07,6.4,213264,4.517,6.751,37.02,3.54,3.13,4.55,2,38.63,34.67,76.7,430.8,10.11,0,6.88,No_Risk,1,1,7.0
2026-01-21,F11,223,Murrah_buffalo,8.5,3,40,0,1,0,10.00951,78.20043,soil,31.13,70.82,83.15,23.91,56.58,82.91,25.61,53.93,95.91,1,6.56,9.01,58.81,5.065,4.123,4.798,3.865,4.452,3.64,S_uberis,54.09,6.68,450994,4.487,6.666,37.22,3.48,3.48,4.77,2,38.87,35.57,84.8,457.1,6.77,0,16.13,No_Risk,1,1,6.0
2026-01-22,F11,223,Murrah_buffalo,8.5,3,41,0,1,0,10.00951,78.20043,milking_parlor,25.25,70.12,74.21,6.48,82.98,71.01,0.0,66.64,87.37,1,6.38,7.17,49.87,4.45,4.211,3.188,3.398,3.684,3.487,S_aureus,57.65,6.96,418067,4.632,6.703,37.12,3.58,3.33,4.55,2,38.93,35.06,96.1,426.7,9.51,0,5.31,No_Risk,1,1,5.0
2026-01-23,F11,223,Murrah_buffalo,8.5,3,42,0,1,0,10.00951,78.20043,bedding,28.8,79.67,80.91,20.44,54.18,68.19,41.35,51.58,83.72,1,7.56,7.11,55.55,5.732,4.063,4.812,4.893,5.573,4.043,K_pneumoniae,69.29,6.72,585624,4.834,6.67,37.1,3.55,3.44,4.63,3,38.67,34.85,88.6,457.8,11.11,0,44.83,Low,1,1,4.0
2026-01-24,F11,223,Murrah_buffalo,8.5,3,43,0,1,0,10.00951,78.20043,feed_area,26.81,72.54,76.85,18.84,71.74,61.18,10.82,78.04,76.4,0,7.49,6.4,51.55,4.937,4.463,3.879,3.947,4.448,4.11,S_aureus,33.63,5.42,518678,4.519,6.724,37.51,3.48,3.4,4.62,2,38.87,34.6,77.5,379.2,9.88,0,12.84,No_Risk,1,1,3.0
2026-01-25,F11,223,Murrah_buffalo,8.5,3,44,0,1,0,10.00951,78.20043,external_road,35.35,63.26,87.93,15.2,76.99,73.07,9.56,76.21,83.77,1,9.73,6.63,51.34,4.585,3.715,3.773,3.861,4.241,3.422,K_pneumoniae,45.34,5.69,348548,4.777,6.741,37.23,3.45,3.25,4.57,2,38.69,35.65,94.1,352.9,8.85,0,9.66,No_Risk,1,1,2.0
2026-01-26,F11,223,Murrah_buffalo,8.5,3,45,0,1,0,10.00951,78.20043,manure_area,28.9,86.42,82.05,46.42,40.83,68.7,74.85,49.81,50.38,1,11.22,7.52,47.92,6.404,4.42,4.98,5.694,6.278,4.395,K_pneumoniae,74.74,5.78,676510,4.819,6.772,37.37,3.77,3.4,4.51,3,38.81,35.07,89.0,421.6,10.32,0,81.33,High,1,1,1.0
2026-01-27,F11,223,Murrah_buffalo,8.5,3,46,0,1,0,10.00951,78.20043,milking_parlor,25.42,72.61,74.73,1.0,82.85,67.75,6.08,84.56,89.98,1,7.59,6.4,43.29,4.343,3.931,3.302,3.623,3.397,3.68,S_aureus,38.74,5.76,600529,5.017,6.724,37.29,3.34,3.39,4.54,3,39.05,34.67,92.9,469.3,11.88,1,4.77,No_Risk,0,0,0.0
2026-01-28,F11,223,Murrah_buffalo,8.5,3,47,0,1,0,10.00951,78.20043,external_waste_area,35.59,75.24,90.81,38.29,16.81,82.68,83.64,12.65,61.01,0,6.14,7.78,56.23,6.374,4.813,4.973,5.606,6.249,4.473,K_pneumoniae,74.98,5.98,1083840,4.991,6.757,37.53,3.62,3.6,4.62,3,38.71,35.61,74.0,377.3,9.81,1,88.97,High,0,0,-1.0
2026-01-29,F11,223,Murrah_buffalo,8.5,3,48,0,1,0,10.00951,78.20043,traffic_lane,34.07,73.29,88.07,8.94,44.3,65.51,49.37,17.65,57.81,1,9.54,5.48,60.55,4.802,3.931,4.269,3.989,4.038,4.192,S_uberis,29.31,6.42,1490979,5.281,6.792,37.42,3.81,3.3,4.55,3,38.86,35.8,80.8,367.1,9.59,1,25.94,Low,0,0,-2.0
2026-01-30,F11,223,Murrah_buffalo,8.5,3,49,0,1,0,10.00951,78.20043,bedding,30.15,88.38,84.44,41.41,56.36,64.11,37.77,62.91,62.09,1,7.91,7.45,50.32,5.935,4.416,5.255,5.669,5.218,4.355,E_coli,54.26,5.3,2464756,5.749,6.76,37.47,3.58,3.39,4.5,3,39.04,35.21,74.8,416.2,9.84,1,76.52,High,0,0,-3.0
2026-01-31,F11,223,Murrah_buffalo,8.5,3,50,0,1,0,10.00951,78.20043,bedding,29.56,74.62,81.35,15.66,49.69,69.02,36.83,69.71,70.53,1,10.78,7.01,49.72,5.325,4.146,4.482,4.647,5.05,4.024,K_pneumoniae,53.03,6.35,1379199,5.476,6.76,37.3,3.45,3.38,4.53,3,39.15,35.72,77.7,350.6,10.05,1,44.1,Low,0,0,-4.0
2026-02-01,F11,223,Murrah_buffalo,8.5,3,51,0,1,0,10.00951,78.20043,milking_parlor,28.11,80.57,79.93,10.37,70.89,68.77,6.88,65.79,93.59,1,9.06,7.59,49.02,4.82,4.405,3.866,3.974,4.118,4.032,S_aureus,38.46,5.69,1850046,5.7,6.833,37.16,3.27,3.38,4.55,3,39.01,35.38,90.8,334.5,11.27,1,16.96,No_Risk,0,0,-5.0
2026-02-02,F11,223,Murrah_buffalo,8.5,3,52,0,1,0,10.00951,78.20043,bedding,29.85,76.24,82.06,27.63,36.0,64.14,65.78,48.84,66.43,0,7.42,8.04,53.88,6.26,4.908,5.5,5.669,5.976,4.066,K_pneumoniae,51.95,5.34,1656293,5.63,6.815,37.54,3.5,3.26,4.4,3,38.95,35.75,77.7,361.6,10.31,1,85.78,High,0,0,-6.0
2026-02-03,F11,223,Murrah_buffalo,8.5,3,53,0,1,0,10.00951,78.20043,bedding,33.9,70.35,87.24,42.75,31.28,76.67,79.15,25.24,63.27,0,9.99,6.47,59.06,6.153,5.074,5.355,5.528,5.857,4.309,K_pneumoniae,50.59,5.44,1650019,5.908,6.806,37.93,3.29,3.36,4.42,3,39.01,36.26,69.4,387.5,12.77,1,87.31,High,0,0,-7.0
2026-02-04,F11,223,Murrah_buffalo,8.5,3,54,0,1,0,10.00951,78.20043,bedding,25.41,69.38,74.37,37.89,28.46,85.09,71.99,23.42,73.23,1,8.54,7.8,42.12,6.06,4.07,5.052,5.732,5.672,4.173,E_coli,46.93,4.4,3007170,6.231,6.834,37.45,3.3,3.36,4.5,3,39.05,35.64,71.3,326.8,10.76,1,87.25,High,0,0,-8.0
2026-02-05,F11,223,Murrah_buffalo,8.5,3,55,0,1,0,10.00951,78.20043,traffic_lane,27.36,65.92,76.83,5.88,40.62,66.42,30.3,43.75,69.94,1,7.68,8.67,46.61,4.883,3.592,4.426,3.883,4.236,4.321,S_uberis,34.92,5.18,3305485,6.483,6.848,37.65,3.5,3.36,4.45,3,39.25,36.85,73.6,291.1,10.21,1,51.14,Moderate,0,0,-9.0
2026-02-06,F11,223,Murrah_buffalo,8.5,3,56,0,1,0,10.00951,78.20043,traffic_lane,33.16,70.41,86.14,17.52,48.48,76.67,39.27,43.98,77.91,1,7.45,4.92,50.38,5.02,3.977,4.704,4.136,4.375,3.854,S_uberis,48.36,4.23,4908800,6.913,6.807,37.23,3.31,3.55,4.33,3,39.19,36.21,75.0,337.2,10.63,1,47.41,Moderate,0,0,-10.0
2026-02-07,F11,223,Murrah_buffalo,8.5,3,57,0,1,0,10.00951,78.20043,feed_area,27.96,69.69,78.22,8.2,59.45,65.34,19.6,53.12,86.43,1,9.03,5.83,43.54,4.586,3.653,3.671,3.822,4.22,3.785,K_pneumoniae,43.12,4.47,2253090,6.078,6.836,37.6,3.35,3.52,4.26,3,39.15,36.22,70.3,357.2,11.23,1,25.53,Low,0,0,-11.0
2026-02-08,F11,223,Murrah_buffalo,8.5,3,58,0,1,0,10.00951,78.20043,external_waste_area,30.88,80.1,84.3,40.4,17.29,69.45,75.72,15.66,54.47,0,8.63,7.83,45.47,6.488,5.402,4.72,5.909,6.286,4.428,K_pneumoniae,62.81,4.5,5000000,7.032,6.827,37.59,3.44,3.46,4.44,3,38.98,35.62,77.0,355.2,11.9,1,96.88,High,0,0,-12.0
2026-02-09,F11,223,Murrah_buffalo,8.5,3,59,0,1,0,10.00951,78.20043,soil,30.04,79.39,82.84,28.35,65.73,69.72,34.8,51.05,68.45,1,9.67,7.36,53.49,5.374,3.996,5.046,4.287,4.701,4.659,S_uberis,47.06,4.11,5000000,6.973,6.84,37.77,4.13,3.57,4.39,3,38.96,36.58,64.8,342.6,11.6,1,61.43,Moderate,0,0,-13.0
2026-01-01,F16,224,Gir_cross,3.0,3,20,0,1,0,10.19641,79.14837,milking_parlor,27.84,81.95,79.69,21.88,78.78,64.82,10.74,79.18,78.27,1,6.93,6.65,35.38,5.035,4.209,4.188,4.491,4.129,4.511,S_agalactiae,29.91,10.34,116343,3.908,6.63,36.9,3.94,3.17,4.83,1,38.4,33.86,99.5,494.4,7.86,0,9.5,No_Risk,0,0,
2026-01-02,F16,224,Gir_cross,3.0,3,21,0,1,0,10.19641,79.14837,pasture,27.78,74.75,78.62,9.12,73.93,63.45,5.23,80.34,73.41,1,7.17,6.34,50.54,4.732,3.911,4.361,3.968,3.958,3.649,S_uberis,42.6,9.68,182136,4.067,6.602,37.12,3.85,3.16,4.79,0,38.56,33.71,112.7,487.3,8.2,0,6.55,No_Risk,0,0,
2026-01-03,F16,224,Gir_cross,3.0,3,22,0,1,0,10.19641,79.14837,external_road,33.91,67.85,86.77,5.69,67.34,67.71,0.97,59.64,82.2,1,8.54,7.85,55.33,4.351,3.501,3.627,3.625,3.9,3.462,K_pneumoniae,35.37,10.26,142334,3.953,6.612,36.98,4.0,3.06,4.78,0,38.55,34.87,95.3,441.5,7.67,0,4.46,No_Risk,0,0,
2026-01-04,F16,224,Gir_cross,3.0,3,23,0,1,0,10.19641,79.14837,water_trough,22.61,77.32,70.84,62.38,50.57,72.84,70.4,48.84,59.38,1,9.34,5.97,59.01,6.408,4.335,5.321,6.013,6.085,4.917,K_pneumoniae,47.52,9.4,149560,3.816,6.723,36.79,3.73,3.34,4.7,0,38.5,34.01,94.0,450.5,9.18,0,65.19,Moderate,0,0,
2026-01-05,F16,224,Gir_cross,3.0,3,24,0,1,0,10.19641,79.14837,feed_area,26.41,68.32,75.73,21.83,74.52,57.06,1.4,76.78,85.11,0,7.85,8.02,52.1,5.063,4.83,4.232,4.104,4.076,3.794,S_aureus,58.52,10.64,90264,4.11,6.653,37.04,3.93,3.08,4.89,0,38.3,33.86,87.8,459.9,8.07,0,8.65,No_Risk,0,0,
2026-01-06,F16,224,Gir_cross,3.0,3,25,0,1,0,10.19641,79.14837,external_waste_area,29.87,65.04,80.35,35.25,16.39,81.27,93.0,19.43,62.23,1,9.15,8.03,57.66,6.776,3.986,5.206,6.063,6.664,4.565,K_pneumoniae,77.2,9.44,76847,4.221,6.612,37.05,3.57,3.45,4.76,0,38.51,34.54,105.5,489.5,8.24,0,77.21,High,0,0,
2026-01-07,F16,224,Gir_cross,3.0,3,26,0,1,0,10.19641,79.14837,bedding,32.22,81.61,86.71,39.81,62.07,67.93,39.37,49.02,81.53,1,9.49,6.78,58.02,6.136,4.089,5.047,5.57,5.937,3.869,K_pneumoniae,63.23,10.79,100057,4.078,6.668,37.03,3.94,3.08,4.59,0,38.42,33.71,89.9,460.9,5.36,0,44.21,Low,0,0,
2026-01-08,F16,224,Gir_cross,3.0,3,27,0,1,0,10.19641,79.14837,manure_area,27.16,84.4,78.9,57.25,39.08,73.95,63.59,31.86,70.64,1,8.24,7.74,45.12,6.316,4.564,5.048,5.91,6.039,4.176,K_pneumoniae,52.87,10.15,73922,3.821,6.675,37.01,3.57,3.43,4.66,0,38.47,34.29,102.8,495.5,7.97,0,68.92,Moderate,0,0,
2026-01-09,F16,224,Gir_cross,3.0,3,28,0,1,0,10.19641,79.14837,water_trough,26.84,85.23,78.48,61.72,44.33,64.67,66.46,62.05,71.37,1,7.38,5.96,38.59,6.732,4.354,5.367,6.522,6.254,4.217,E_coli,61.71,9.36,72812,4.3,6.647,37.1,3.8,3.19,4.59,0,38.54,34.24,116.2,483.3,7.07,0,73.48,High,0,0,
2026-01-10,F16,224,Gir_cross,3.0,3,29,0,1,0,10.19641,79.14837,bedding,27.11,84.39,78.82,41.38,50.76,65.28,55.43,45.09,77.85,1,8.63,6.81,46.33,6.074,4.568,5.465,5.417,5.768,3.93,K_pneumoniae,49.49,10.11,131012,4.118,6.682,36.99,3.85,3.28,4.84,0,38.56,34.18,97.7,492.0,10.49,0,54.94,Moderate,0,0,
2026-01-11,F16,224,Gir_cross,3.0,3,30,0,1,0,10.19641,79.14837,traffic_lane,30.5,62.41,80.85,18.04,52.0,72.96,35.12,49.22,63.07,0,6.19,6.1,56.31,5.336,4.618,5.089,4.372,4.367,3.754,S_uberis,56.63,10.6,151487,4.001,6.744,36.93,3.69,3.31,4.7,0,38.52,34.5,109.2,459.8,6.28,0,22.43,Low,0,0,
2026-01-12,F16,224,Gir_cross,3.0,3,31,0,1,0,10.19641,79.14837,soil,21.83,69.7,69.04,23.72,74.12,80.0,15.99,75.37,84.8,1,7.64,8.52,48.77,4.922,3.732,4.776,3.908,3.792,3.621,S_uberis,71.45,9.79,143207,4.04,6.671,36.98,4.25,3.1,4.7,0,38.52,34.2,88.6,448.3,9.07,0,6.51,No_Risk,0,0,
2026-01-13,F16,224,Gir_cross,3.0,3,32,0,1,0,10.19641,79.14837,water_trough,25.93,93.74,77.96,57.78,41.94,47.71,67.98,27.67,58.22,1,7.94,7.32,43.48,6.537,4.613,5.027,6.064,6.319,4.762,K_pneumoniae,60.45,9.33,133332,3.978,6.662,36.88,3.75,3.32,4.89,1,38.55,34.02,94.9,456.1,6.64,0,71.15,High,0,0,
2026-01-14,F16,224,Gir_cross,3.0,3,33,0,1,0,10.19641,79.14837,milking_parlor,27.79,65.51,77.4,20.02,58.53,88.31,24.32,58.18,75.42,1,8.28,5.99,55.35,5.121,4.164,3.814,4.506,4.264,4.783,S_agalactiae,45.86,9.7,76641,4.146,6.665,37.02,3.47,3.21,4.71,0,38.75,34.43,102.4,528.2,8.37,0,13.23,No_Risk,0,0,
2026-01-15,F16,224,Gir_cross,3.0,3,34,0,1,0,10.19641,79.14837,milking_parlor,26.97,74.74,77.37,20.78,94.38,72.37,0.44,75.8,95.27,1,8.55,7.19,39.49,4.959,4.43,4.157,4.08,3.954,4.457,S_agalactiae,31.52,10.29,59596,4.175,6.641,37.12,3.75,3.24,4.85,0,38.56,34.28,105.1,451.9,10.6,0,4.97,No_Risk,0,0,
2026-01-16,F16,224,Gir_cross,3.0,3,35,0,1,0,10.19641,79.14837,soil,28.98,79.86,81.23,42.62,59.84,56.85,47.51,61.04,64.29,1,9.11,5.86,46.47,5.716,4.761,5.395,4.929,5.004,4.459,S_uberis,47.68,10.46,152139,4.067,6.629,36.96,3.69,3.22,4.84,0,38.5,34.03,96.9,474.8,6.42,0,40.44,Low,0,0,
2026-01-17,F16,224,Gir_cross,3.0,3,36,0,1,0,10.19641,79.14837,manure_area,31.21,84.04,85.5,46.06,24.41,72.35,87.46,16.04,65.59,1,8.71,6.94,51.04,6.736,4.404,5.313,6.493,6.32,4.159,E_coli,57.16,10.33,106379,4.08,6.681,36.81,3.91,3.25,4.77,0,38.43,33.63,98.9,518.2,8.95,0,77.9,High,0,0,
2026-01-18,F16,224,Gir_cross,3.0,3,37,0,1,0,10.19641,79.14837,traffic_lane,29.02,81.02,81.46,1.0,49.53,58.33,24.45,66.46,81.15,1,9.07,8.39,52.03,4.463,3.663,4.228,3.442,3.466,3.257,S_uberis,58.28,8.7,132688,4.111,6.713,37.03,3.8,3.35,4.78,0,38.56,33.39,85.1,480.2,7.23,0,5.14,No_Risk,0,0,
2026-01-19,F16,224,Gir_cross,3.0,3,38,0,1,0,10.19641,79.14837,water_trough,26.41,82.39,77.43,47.74,58.92,60.8,35.12,72.81,61.99,1,8.13,7.18,47.19,5.906,4.499,4.995,5.587,5.407,4.521,E_coli,47.97,9.74,112375,3.995,6.619,36.83,3.65,3.5,4.88,0,38.57,33.64,114.3,512.2,7.35,0,41.44,Low,0,0,
2026-01-20,F16,224,Gir_cross,3.0,3,39,0,1,0,10.19641,79.14837,milking_parlor,31.14,72.74,83.49,22.36,73.96,67.35,23.75,68.51,78.16,1,6.93,9.29,44.59,5.153,4.509,4.254,4.314,4.278,4.721,S_agalactiae,36.91,9.33,128405,4.047,6.653,36.99,3.8,3.11,4.75,0,38.73,34.47,102.9,480.9,8.71,0,11.45,No_Risk,0,0,
2026-01-21,F16,224,Gir_cross,3.0,3,40,0,1,0,10.19641,79.14837,bedding,30.48,65.14,81.25,36.14,49.03,75.15,46.92,49.89,77.92,1,6.27,6.87,55.52,5.946,4.408,5.025,5.48,5.638,4.191,K_pneumoniae,49.19,9.97,148437,4.06,6.661,36.97,4.15,3.34,4.68,0,38.59,34.36,88.8,470.0,10.47,0,49.66,Moderate,0,0,
2026-01-22,F16,224,Gir_cross,3.0,3,41,0,1,0,10.19641,79.14837,manure_area,30.33,77.87,83.07,45.46,29.69,59.11,82.78,39.0,60.96,1,6.97,6.37,56.29,6.132,4.323,4.897,5.518,5.957,4.331,K_pneumoniae,66.75,9.78,103567,4.013,6.613,37.11,3.98,3.14,4.68,0,38.68,34.5,99.8,431.6,7.93,0,66.5,Moderate,0,0,
2026-01-23,F16,224,Gir_cross,3.0,3,42,0,1,0,10.19641,79.14837,manure_area,29.43,77.42,81.58,59.06,38.96,52.27,71.61,22.94,71.03,1,9.92,7.16,38.62,6.359,4.393,4.916,5.957,6.093,4.509,K_pneumoniae,54.25,9.16,138407,4.158,6.663,36.95,3.87,3.34,4.88,0,38.41,34.37,111.2,482.7,6.83,0,68.96,Moderate,0,0,
2026-01-24,F16,224,Gir_cross,3.0,3,43,0,1,0,10.19641,79.14837,bedding,28.42,81.63,80.59,10.64,41.61,71.04,40.36,55.8,78.16,1,7.37,7.79,55.66,5.443,3.866,4.691,4.866,5.155,3.633,K_pneumoniae,51.59,9.16,135618,4.232,6.599,37.01,4.15,3.27,4.87,1,38.43,34.1,108.0,499.7,8.2,0,29.18,Low,0,0,
2026-01-25,F16,224,Gir_cross,3.0,3,44,0,1,0,10.19641,79.14837,external_waste_area,31.49,79.7,85.21,42.92,34.19,75.52,81.16,33.76,67.59,0,5.89,8.72,62.46,6.293,5.232,5.102,5.996,5.821,4.103,E_coli,50.49,10.99,144077,4.109,6.656,37.09,3.67,3.26,4.69,0,38.55,34.53,99.8,483.4,9.53,0,73.19,High,0,0,
2026-01-26,F16,224,Gir_cross,3.0,3,45,0,1,0,10.19641,79.14837,bedding,24.74,83.77,74.85,30.74,36.61,52.31,56.47,23.11,66.45,1,7.3,7.99,42.22,6.198,4.32,5.283,5.93,5.703,3.879,E_coli,54.01,9.81,98055,3.823,6.704,36.88,3.88,3.23,4.58,0,38.61,34.27,99.3,442.2,8.55,0,63.39,Moderate,0,0,
2026-01-27,F16,224,Gir_cross,3.0,3,46,0,1,0,10.19641,79.14837,feed_area,25.49,73.62,74.95,21.82,63.14,68.11,17.57,69.72,88.86,1,7.51,4.97,45.75,4.869,3.917,4.345,4.22,4.387,3.411,K_pneumoniae,32.99,9.38,107343,4.077,6.587,37.15,4.09,3.28,4.89,0,38.56,34.18,99.3,444.6,5.68,0,11.53,No_Risk,0,0,
2026-01-28,F16,224,Gir_cross,3.0,3,47,0,1,0,10.19641,79.14837,bedding,27.55,86.09,79.76,24.83,58.89,72.14,39.95,62.68,82.25,1,9.04,6.72,53.54,5.952,4.004,5.128,5.151,5.778,4.033,K_pneumoniae,66.87,9.87,84774,3.815,6.654,36.73,3.75,3.33,4.78,0,38.36,34.05,101.4,538.7,8.37,0,35.65,Low,0,0,
2026-01-29,F16,224,Gir_cross,3.0,3,48,0,1,0,10.19641,79.14837,manure_area,32.58,74.78,86.07,43.32,18.73,78.29,78.04,31.99,47.59,0,6.33,7.37,51.91,6.391,5.052,5.196,5.945,6.109,4.376,K_pneumoniae,52.21,10.79,152864,4.052,6.64,37.05,3.87,3.3,4.87,0,38.39,34.49,98.7,475.5,6.63,0,81.14,High,0,0,
2026-01-30,F16,224,Gir_cross,3.0,3,49,0,1,0,10.19641,79.14837,soil,27.88,74.6,78.75,31.7,54.89,72.61,32.37,72.05,69.88,1,7.91,5.81,56.86,5.342,3.741,4.936,4.601,4.86,4.191,S_uberis,39.28,8.24,101480,3.962,6.613,37.19,3.69,3.24,4.79,0,38.56,34.38,102.4,479.9,5.99,0,22.28,Low,0,0,
